year,total_pop,state_name,city_name,crime,cases,avg_case,state_pop
1991,636342,Wisconsin,Milwaukee,robbery,4252,4252,3181710
1991,373303,Minnesota,Minneapolis,robbery,2610,2610,1866515
1991,757060,Maryland,Montgomery County,robbery,979,4421,14155775
1991,507328,Tennessee,Nashville,robbery,2648,3576,5636545
1991,1013708,New York,Nassau County,robbery,1181,26020.25,49437600
1991,500791,Louisiana,New Orleans,robbery,5969,5969,2503955
1991,7350023,New York,New York City,robbery,98512,26020.25,49437600
1991,276510,New Jersey,Newark,robbery,5201,5201,1382550
1991,379995,California,Oakland,robbery,3933,7827.777777777777,43887135
1991,449025,Oklahoma,Oklahoma City,robbery,1499,1484,4098800
1991,169009,Florida,Orlando,robbery,759,4945.4,12709435
1991,1596699,Pennsylvania,Philadelphia,robbery,13921,8312.5,9845240
1991,995895,Arizona,Phoenix,robbery,3448,1575.3333333333333,8527075
1991,372349,Pennsylvania,Pittsburgh,robbery,2704,8312.5,9845240
1991,449671,Oregon,Portland,robbery,2723,2723,2248355
1991,622433,Maryland,Prince George's County,robbery,3796,4421,14155775
1991,211350,North Carolina,Raleigh,robbery,652,1775.5,3069840
1991,377058,California,Sacramento,robbery,2280,7827.777777777777,43887135
1991,164313,Utah,Salt Lake City,robbery,474,474,821565
1991,955905,Texas,San Antonio,robbery,3778,5154.285714285715,26881985
1991,1133681,California,San Diego,robbery,5331,7827.777777777777,43887135
1991,739039,California,San Francisco,robbery,7020,7827.777777777777,43887135
1991,798542,California,San Jose,robbery,1328,7827.777777777777,43887135
1991,532418,Washington,Seattle,robbery,2761,2761,2662090
1991,399858,Missouri,St. Louis,robbery,5294,5124.5,4190230
1991,1194436,New York,Suffolk County,robbery,1683,26020.25,49437600
1991,287354,Florida,Tampa,robbery,3010,4945.4,12709435
1991,414766,Arizona,Tucson,robbery,889,1575.3333333333333,8527075
1991,370735,Oklahoma,Tulsa,robbery,1469,1484,4098800
1991,399334,Virginia,Virginia Beach,robbery,512,494.5,5997405
1991,306339,Kansas,Wichita,robbery,1404,1404,1531695
1992,401529,New Mexico,Albuquerque,robbery,1460,1460,2007645
1992,272037,Texas,Arlington,robbery,725,4488.571428571428,27357770
1992,410876,Georgia,Atlanta,robbery,5824,5824,2054380
1992,233939,Colorado,Aurora,robbery,672,1238,3633055
1992,483975,Texas,Austin,robbery,1450,4488.571428571428,27357770
1992,755517,Maryland,Baltimore,robbery,12263,4699,14302115
1992,710514,Maryland,Baltimore County,robbery,2293,4699,14302115
1992,572822,Massachusetts,Boston,robbery,4765,4765,2864110
1992,330466,New York,Buffalo,robbery,2998,24347.75,49605850
1992,408951,North Carolina,Charlotte-Mecklenburg,robbery,3058,1972.5,3118125
1992,2832901,Illinois,Chicago,robbery,38448,38448,14164505
1992,369707,Ohio,Cincinnati,robbery,2294,3434,7631110
1992,513487,Ohio,Cleveland,robbery,4423,3434,7631110
1992,643028,Ohio,Columbus,robbery,3585,3434,7631110
1992,1046562,Texas,Dallas,robbery,9532,4488.571428571428,27357770
1992,492672,Colorado,Denver,robbery,1804,1238,3633055
1992,1044128,Michigan,Detroit,robbery,12194,12194,5220640
1992,535655,Texas,El Paso,robbery,1610,4488.571428571428,27357770
1992,811733,Virginia,Fairfax County,robbery,473,542.5,6084245
1992,465262,Texas,Fort Worth,robbery,3488,4488.571428571428,27357770
1992,367376,California,Fresno,robbery,3094,8157.555555555556,44170810
1992,875297,Hawaii,Honolulu,robbery,1013,1013,4376485
1992,1695239,Texas,Houston,robbery,11130,4488.571428571428,27357770
1992,493928,Indiana,Indianapolis,robbery,2157,2157,2469640
1992,663899,Florida,Jacksonville,robbery,3614,4394.8,12911375
1992,441162,Missouri,Kansas City,robbery,4494,4715,4218675
1992,678385,Nevada,Las Vegas,robbery,3609,3609,3391925
1992,445405,California,Long Beach,robbery,3583,8157.555555555556,44170810
1992,3615355,California,Los Angeles,robbery,39508,8157.555555555556,44170810
1992,922758,California,Los Angeles County,robbery,5471,8157.555555555556,44170810
1992,628865,Tennessee,Memphis,robbery,5341,4004.5,5718180
1992,301200,Arizona,Mesa,robbery,295,1468.3333333333333,8624680
1992,373791,Florida,Miami,robbery,7065,4394.8,12911375
1992,1080971,Florida,Miami-Dade County,robbery,7488,4394.8,12911375
1992,643017,Wisconsin,Milwaukee,robbery,4334,4334,3215085
1992,377345,Minnesota,Minneapolis,robbery,3075,3075,1886725
1992,764539,Maryland,Montgomery County,robbery,930,4699,14302115
1992,514771,Tennessee,Nashville,robbery,2668,4004.5,5718180
1992,1017134,New York,Nassau County,robbery,1381,24347.75,49605850
1992,505008,Louisiana,New Orleans,robbery,5341,5341,2525040
1992,7375097,New York,New York City,robbery,91239,24347.75,49605850
1992,277544,New Jersey,Newark,robbery,5389,5389,1387720
1992,386086,California,Oakland,robbery,4610,8157.555555555556,44170810
1992,454255,Oklahoma,Oklahoma City,robbery,1836,1590,4146540
1992,171694,Florida,Orlando,robbery,808,4394.8,12911375
1992,1603638,Pennsylvania,Philadelphia,robbery,11681,7335,9887400
1992,999900,Arizona,Phoenix,robbery,3140,1468.3333333333333,8624680
1992,373842,Pennsylvania,Pittsburgh,robbery,2989,7335,9887400
1992,458132,Oregon,Portland,robbery,2686,2686,2290660
1992,629853,Maryland,Prince George's County,robbery,3310,4699,14302115
1992,214674,North Carolina,Raleigh,robbery,887,1972.5,3118125
1992,383102,California,Sacramento,robbery,2322,8157.555555555556,44170810
1992,168304,Utah,Salt Lake City,robbery,470,470,841520
1992,972824,Texas,San Antonio,robbery,3485,4488.571428571428,27357770
1992,1151853,California,San Diego,robbery,5321,8157.555555555556,44170810
1992,750885,California,San Francisco,robbery,8278,8157.555555555556,44170810
1992,811342,California,San Jose,robbery,1231,8157.555555555556,44170810
1992,544940,Washington,Seattle,robbery,2577,2577,2724700
1992,402573,Missouri,St. Louis,robbery,4936,4715,4218675
1992,1198473,New York,Suffolk County,robbery,1773,24347.75,49605850
1992,291920,Florida,Tampa,robbery,2999,4394.8,12911375
1992,423836,Arizona,Tucson,robbery,970,1468.3333333333333,8624680
1992,375053,Oklahoma,Tulsa,robbery,1344,1590,4146540
1992,405116,Virginia,Virginia Beach,robbery,612,542.5,6084245
1992,309955,Kansas,Wichita,robbery,1340,1340,1549775
1993,407286,New Mexico,Albuquerque,robbery,1552,1552,2036430
1993,281336,Texas,Arlington,robbery,710,3963.8571428571427,27768220
1993,402877,Georgia,Atlanta,robbery,6045,6045,2014385
1993,246610,Colorado,Aurora,robbery,740,1301.5,3725060
1993,502018,Texas,Austin,robbery,1555,3963.8571428571427,27768220
1993,732968,Maryland,Baltimore,robbery,12376,4850,14264535
1993,712020,Maryland,Baltimore County,robbery,2307,4850,14264535
1993,553870,Massachusetts,Boston,robbery,4081,4081,2769350
1993,324855,New York,Buffalo,robbery,2898,22931.25,49557445
1993,422862,North Carolina,Charlotte-Mecklenburg,robbery,3227,2011,3234595
1993,2788996,Illinois,Chicago,robbery,35189,35189,13944980
1993,366591,Ohio,Cincinnati,robbery,2327,3503.6666666666665,7596270
1993,505730,Ohio,Cleveland,robbery,4297,3503.6666666666665,7596270
1993,646933,Ohio,Columbus,robbery,3887,3503.6666666666665,7596270
1993,1042619,Texas,Dallas,robbery,7420,3963.8571428571427,27768220
1993,498402,Colorado,Denver,robbery,1863,1301.5,3725060
1993,1020062,Michigan,Detroit,robbery,13591,13591,5100310
1993,554515,Texas,El Paso,robbery,1561,3963.8571428571427,27768220
1993,836460,Virginia,Fairfax County,robbery,460,545.5,6299235
1993,463373,Texas,Fort Worth,robbery,2750,3963.8571428571427,27768220
1993,379977,California,Fresno,robbery,2879,7863.777777777777,43829835
1993,875455,Hawaii,Honolulu,robbery,1085,1085,4377275
1993,1724327,Texas,Houston,robbery,10772,3963.8571428571427,27768220
1993,377723,Indiana,Indianapolis,robbery,2050,2050,1888615
1993,672310,Florida,Jacksonville,robbery,3604,4527.2,13069575
1993,435428,Missouri,Kansas City,robbery,3891,5057,4112405
1993,717441,Nevada,Las Vegas,robbery,3572,3572,3587205
1993,443259,California,Long Beach,robbery,3717,7863.777777777777,43829835
1993,3525317,California,Los Angeles,robbery,38415,7863.777777777777,43829835
1993,947137,California,Los Angeles County,robbery,4603,7863.777777777777,43829835
1993,618981,Tennessee,Memphis,robbery,5366,4037.5,5663145
1993,304695,Arizona,Mesa,robbery,410,1580.3333333333333,8852040
1993,372519,Florida,Miami,robbery,7082,4527.2,13069575
1993,1103461,Florida,Miami-Dade County,robbery,7878,4527.2,13069575
1993,623114,Wisconsin,Milwaukee,robbery,4022,4022,3115570
1993,366642,Minnesota,Minneapolis,robbery,3178,3178,1833210
1993,775718,Maryland,Montgomery County,robbery,842,4850,14264535
1993,513648,Tennessee,Nashville,robbery,2709,4037.5,5663145
1993,1028280,New York,Nassau County,robbery,1129,22931.25,49557445
1993,491619,Louisiana,New Orleans,robbery,5179,5179,2458095
1993,7347257,New York,New York City,robbery,86001,22931.25,49557445
1993,269892,New Jersey,Newark,robbery,5892,5892,1349460
1993,377037,California,Oakland,robbery,4559,7863.777777777777,43829835
1993,457448,Oklahoma,Oklahoma City,robbery,1724,1433.5,4178990
1993,176748,Florida,Orlando,robbery,1107,4527.2,13069575
1993,1559534,Pennsylvania,Philadelphia,robbery,11531,7157.5,9640035
1993,1039369,Arizona,Phoenix,robbery,3437,1580.3333333333333,8852040
1993,368473,Pennsylvania,Pittsburgh,robbery,2784,7157.5,9640035
1993,454889,Oregon,Portland,robbery,2305,2305,2274445
1993,632201,Maryland,Prince George's County,robbery,3875,4850,14264535
1993,224057,North Carolina,Raleigh,robbery,795,2011,3234595
1993,386732,California,Sacramento,robbery,2310,7863.777777777777,43829835
1993,170380,Utah,Salt Lake City,robbery,498,498,851900
1993,985456,Texas,San Antonio,robbery,2979,3963.8571428571427,27768220
1993,1160603,California,San Diego,robbery,4651,7863.777777777777,43829835
1993,736377,California,San Francisco,robbery,8454,7863.777777777777,43829835
1993,809528,California,San Jose,robbery,1186,7863.777777777777,43829835
1993,531274,Washington,Seattle,robbery,2670,2670,2656370
1993,387053,Missouri,St. Louis,robbery,6223,5057,4112405
1993,1211097,New York,Suffolk County,robbery,1697,22931.25,49557445
1993,288877,Florida,Tampa,robbery,2965,4527.2,13069575
1993,426344,Arizona,Tucson,robbery,894,1580.3333333333333,8852040
1993,378350,Oklahoma,Tulsa,robbery,1143,1433.5,4178990
1993,423387,Virginia,Virginia Beach,robbery,631,545.5,6299235
1993,313597,Kansas,Wichita,robbery,1327,1327,1567985
1994,416917,New Mexico,Albuquerque,robbery,1434,1434,2084585
1994,286748,Texas,Arlington,robbery,654,3642.8571428571427,28282440
1994,411204,Georgia,Atlanta,robbery,5343,5343,2056020
1994,252833,Colorado,Aurora,robbery,623,1168.5,3819590
1994,511676,Texas,Austin,robbery,1542,3642.8571428571427,28282440
1994,739180,Maryland,Baltimore,robbery,11275,4451.75,14378845
1994,717879,Maryland,Baltimore County,robbery,2165,4451.75,14378845
1994,556724,Massachusetts,Boston,robbery,4245,4245,2783620
1994,324354,New York,Buffalo,robbery,3269,19510.5,49482525
1994,527121,North Carolina,Charlotte-Mecklenburg,robbery,2713,1769,3776055
1994,2802494,Illinois,Chicago,robbery,33925,33925,14012470
1994,366953,Ohio,Cincinnati,robbery,2131,3218,7605215
1994,506230,Ohio,Cleveland,robbery,3924,3218,7605215
1994,647860,Ohio,Columbus,robbery,3599,3218,7605215
1994,1062677,Texas,Dallas,robbery,7077,3642.8571428571427,28282440
1994,511085,Colorado,Denver,robbery,1714,1168.5,3819590
1994,1022283,Michigan,Detroit,robbery,12772,12772,5111415
1994,565183,Texas,El Paso,robbery,1086,3642.8571428571427,28282440
1994,844322,Virginia,Fairfax County,robbery,428,518.5,6358965
1994,472288,Texas,Fort Worth,robbery,2379,3642.8571428571427,28282440
1994,382655,California,Fresno,robbery,2810,6543.777777777777,44139870
1994,880687,Hawaii,Honolulu,robbery,1058,1058,4403435
1994,1758016,Texas,Houston,robbery,9981,3642.8571428571427,28282440
1994,380302,Indiana,Indianapolis,robbery,2454,2454,1901510
1994,685776,Florida,Jacksonville,robbery,3427,4152.4,13332275
1994,439089,Missouri,Kansas City,robbery,3727,4876,4147630
1994,752577,Nevada,Las Vegas,robbery,3805,3805,3762885
1994,446383,California,Long Beach,robbery,3425,6543.777777777777,44139870
1994,3550381,California,Los Angeles,robbery,30817,6543.777777777777,44139870
1994,953814,California,Los Angeles County,robbery,4095,6543.777777777777,44139870
1994,628375,Tennessee,Memphis,robbery,4988,3820,5748380
1994,315456,Arizona,Mesa,robbery,407,1623.3333333333333,9164830
1994,379980,Florida,Miami,robbery,5841,4152.4,13332275
1994,1125748,Florida,Miami-Dade County,robbery,7021,4152.4,13332275
1994,628737,Wisconsin,Milwaukee,robbery,4017,4017,3143685
1994,370834,Minnesota,Minneapolis,robbery,3444,3444,1854170
1994,781306,Maryland,Montgomery County,robbery,869,4451.75,14378845
1994,521301,Tennessee,Nashville,robbery,2652,3820,5748380
1994,1026696,New York,Nassau County,robbery,1007,19510.5,49482525
1994,493990,Louisiana,New Orleans,robbery,4822,4822,2469950
1994,7336224,New York,New York City,robbery,72540,19510.5,49482525
1994,271025,New Jersey,Newark,robbery,5775,5775,1355125
1994,379695,California,Oakland,robbery,3877,6543.777777777777,44139870
1994,461271,Oklahoma,Oklahoma City,robbery,1748,1409.5,4214555
1994,180288,Florida,Orlando,robbery,1095,4152.4,13332275
1994,1560576,Pennsylvania,Philadelphia,robbery,12706,7587.5,9645850
1994,1076108,Arizona,Phoenix,robbery,3451,1623.3333333333333,9164830
1994,368594,Pennsylvania,Pittsburgh,robbery,2469,7587.5,9645850
1994,463072,Oregon,Portland,robbery,2344,2344,2315360
1994,637404,Maryland,Prince George's County,robbery,3498,4451.75,14378845
1994,228090,North Carolina,Raleigh,robbery,825,1769,3776055
1994,389458,California,Sacramento,robbery,2292,6543.777777777777,44139870
1994,174827,Utah,Salt Lake City,robbery,502,502,874135
1994,999900,Texas,San Antonio,robbery,2781,3642.8571428571427,28282440
1994,1168785,California,San Diego,robbery,3845,6543.777777777777,44139870
1994,741568,California,San Francisco,robbery,6624,6543.777777777777,44139870
1994,815235,California,San Jose,robbery,1109,6543.777777777777,44139870
1994,540268,Washington,Seattle,robbery,2536,2536,2701340
1994,390437,Missouri,St. Louis,robbery,6025,4876,4147630
1994,1209231,New York,Suffolk County,robbery,1226,19510.5,49482525
1994,294663,Florida,Tampa,robbery,3378,4152.4,13332275
1994,441402,Arizona,Tucson,robbery,1012,1623.3333333333333,9164830
1994,381640,Oklahoma,Tulsa,robbery,1071,1409.5,4214555
1994,427471,Virginia,Virginia Beach,robbery,609,518.5,6358965
1994,316629,Kansas,Wichita,robbery,1060,1060,1583145
1995,419714,New Mexico,Albuquerque,robbery,1623,1623,2098570
1995,292324,Texas,Arlington,robbery,521,3194.8571428571427,28214370
1995,404337,Georgia,Atlanta,robbery,5260,5260,2021685
1995,256957,Colorado,Aurora,robbery,549,981,3814e3
1995,523691,Texas,Austin,robbery,1336,3194.8571428571427,28214370
1995,712209,Maryland,Baltimore,robbery,11353,4662,14321115
1995,716904,Maryland,Baltimore County,robbery,2468,4662,14321115
1995,550715,Massachusetts,Boston,robbery,3597,3597,2753575
1995,312395,New York,Buffalo,robbery,2836,15987,49350620
1995,544146,North Carolina,Charlotte-Mecklenburg,robbery,2949,1798.5,3925185
1995,2749811,Illinois,Chicago,robbery,30086,30086,13749055
1995,359749,Ohio,Cincinnati,robbery,2155,3236,7467760
1995,495074,Ohio,Cleveland,robbery,4224,3236,7467760
1995,638729,Ohio,Columbus,robbery,3329,3236,7467760
1995,1042088,Texas,Dallas,robbery,5899,3194.8571428571427,28214370
1995,505843,Colorado,Denver,robbery,1413,981,3814e3
1995,997297,Michigan,Detroit,robbery,10076,10076,4986485
1995,590215,Texas,El Paso,robbery,1076,3194.8571428571427,28214370
1995,856544,Virginia,Fairfax County,robbery,447,463,6462515
1995,460321,Texas,Fort Worth,robbery,1965,3194.8571428571427,28214370
1995,388495,California,Fresno,robbery,2166,6073.555555555556,43624440
1995,880266,Hawaii,Honolulu,robbery,1371,1371,4401330
1995,1734335,Texas,Houston,robbery,9222,3194.8571428571427,28214370
1995,373973,Indiana,Indianapolis,robbery,2086,2086,1869865
1995,679148,Florida,Jacksonville,robbery,2920,3735.2,13128035
1995,445549,Missouri,Kansas City,robbery,3346,4241,4084870
1995,793432,Nevada,Las Vegas,robbery,3712,3712,3967160
1995,436034,California,Long Beach,robbery,2774,6073.555555555556,43624440
1995,3466211,California,Los Angeles,robbery,29134,6073.555555555556,43624440
1995,970545,California,Los Angeles County,robbery,3657,6073.555555555556,43624440
1995,623902,Tennessee,Memphis,robbery,5779,4227,5737915
1995,324654,Arizona,Mesa,robbery,507,1797.3333333333333,9301705
1995,378720,Florida,Miami,robbery,5676,3735.2,13128035
1995,1098208,Florida,Miami-Dade County,robbery,6406,3735.2,13128035
1995,622467,Wisconsin,Milwaukee,robbery,3650,3650,3112335
1995,357709,Minnesota,Minneapolis,robbery,3550,3550,1788545
1995,794575,Maryland,Montgomery County,robbery,1015,4662,14321115
1995,523681,Tennessee,Nashville,robbery,2675,4227,5737915
1995,1025407,New York,Nassau County,robbery,877,15987,49350620
1995,487179,Louisiana,New Orleans,robbery,5349,5349,2435895
1995,7319546,New York,New York City,robbery,59278,15987,49350620
1995,260232,New Jersey,Newark,robbery,5480,5480,1301160
1995,368771,California,Oakland,robbery,3880,6073.555555555556,43624440
1995,466232,Oklahoma,Oklahoma City,robbery,1603,1275,4216920
1995,179649,Florida,Orlando,robbery,1048,3735.2,13128035
1995,1529848,Pennsylvania,Philadelphia,robbery,13612,7844.5,9423140
1995,1085706,Arizona,Phoenix,robbery,3693,1797.3333333333333,9301705
1995,354780,Pennsylvania,Pittsburgh,robbery,2077,7844.5,9423140
1995,458623,Oregon,Portland,robbery,2298,2298,2293115
1995,640535,Maryland,Prince George's County,robbery,3812,4662,14321115
1995,240891,North Carolina,Raleigh,robbery,648,1798.5,3925185
1995,375845,California,Sacramento,robbery,2129,6073.555555555556,43624440
1995,175765,Utah,Salt Lake City,robbery,564,564,878825
1995,999900,Texas,San Antonio,robbery,2345,3194.8571428571427,28214370
1995,1157771,California,San Diego,robbery,3244,6073.555555555556,43624440
1995,738371,California,San Francisco,robbery,6469,6073.555555555556,43624440
1995,822845,California,San Jose,robbery,1209,6073.555555555556,43624440
1995,529526,Washington,Seattle,robbery,2213,2213,2647630
1995,371425,Missouri,St. Louis,robbery,5136,4241,4084870
1995,1212776,New York,Suffolk County,robbery,957,15987,49350620
1995,289882,Florida,Tampa,robbery,2626,3735.2,13128035
1995,449981,Arizona,Tucson,robbery,1192,1797.3333333333333,9301705
1995,377152,Oklahoma,Tulsa,robbery,947,1275,4216920
